index,taxi_zone,zone_name,attraction_place_id,attraction_name,attraction_latitude,attraction_longitude,attraction_vicinity,attraction_rating,user_ratings_total,attraction_phone_number,attraction_website,opening_hours,price_level,types,international_phone_number,url,icon,formatted_hours,category,description,Price,isFree,popular_times,time_spent,current_popularity
151,232,Two Bridges/Seward Park,ChIJbZSkRNRbwokRdMAaOge7PUU,Corlears Hook Park,40.71166669999999,-73.9797222,"397 FDR Drive, New York",4.2,466.0,(212) 639-9675,https://www.nycgovparks.org/parks/corlears-hook-park/,"['Monday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u20091:00\u202fAM']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=4989349601910374516,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 01:00, 1: 06:00 - 01:00, 2: 06:00 - 01:00, 3: 06:00 - 01:00, 4: 06:00 - 01:00, 5: 06:00 - 01:00, 6: 06:00 - 01:00",natural,"Corlears Hook Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [11, 0, 0, 0, 0, 0, 45, 55, 59, 62, 62, 72, 80, 83, 86, 85, 76, 65, 53, 38, 30, 25, 29, 25]}, {'name': 'Tuesday', 'data': [13, 0, 0, 0, 0, 0, 25, 37, 49, 58, 60, 64, 71, 83, 85, 83, 83, 86, 77, 56, 38, 33, 34, 27]}, {'name': 'Wednesday', 'data': [18, 0, 0, 0, 0, 0, 24, 30, 39, 48, 66, 81, 100, 96, 93, 77, 62, 59, 55, 50, 35, 34, 35, 27]}, {'name': 'Thursday', 'data': [20, 0, 0, 0, 0, 0, 34, 40, 51, 56, 59, 56, 59, 67, 76, 80, 72, 62, 48, 41, 33, 28, 19, 11]}, {'name': 'Friday', 'data': [6, 0, 0, 0, 0, 0, 45, 60, 71, 76, 75, 69, 71, 75, 77, 83, 79, 72, 55, 37, 18, 17, 9, 11]}, {'name': 'Saturday', 'data': [4, 0, 0, 0, 0, 0, 17, 23, 29, 33, 46, 66, 81, 81, 77, 74, 75, 65, 45, 29, 22, 16, 14, 11]}, {'name': 'Sunday', 'data': [3, 0, 0, 0, 0, 0, 16, 32, 43, 54, 58, 71, 65, 67, 65, 66, 74, 67, 61, 44, 27, 17, 8, 9]}]","[90, 90]",37.0
152,233,UN/Turtle Bay South,ChIJEU2H4BxZwokRNfY93Yvi-sU,United Nations Headquarters,40.7493281,-73.96792409999999,"405 East 45th Street, New York",4.5,13330.0,(212) 963-4475,https://www.un.org/visit,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,['point_of_interest'],+1 212-963-4475,https://maps.google.com/?cid=14265963859989624373,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 17:00, 1: 09:00 - 17:00, 2: 09:00 - 17:00, 3: 09:00 - 17:00, 4: 09:00 - 17:00",other,United Nations Headquarters is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
153,233,UN/Turtle Bay South,ChIJAYhbcB1ZwokRm5l-9P48BeI,Dag Hammarskjöld Plaza,40.7522545,-73.96849859999999,"East 47th Street, New York",4.5,499.0,(212) 639-9675,http://hammarskjoldplaza.org/,"['Monday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u20091:00\u202fAM']",,"['park', 'point_of_interest']",+1 212-639-9675,https://maps.google.com/?cid=16286490693176564123,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 01:00, 1: 06:00 - 01:00, 2: 06:00 - 01:00, 3: 06:00 - 01:00, 4: 06:00 - 01:00, 5: 06:00 - 01:00, 6: 06:00 - 01:00",natural,"Dag Hammarskjöld Plaza is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [1, 0, 0, 0, 0, 0, 7, 13, 23, 43, 56, 59, 61, 61, 54, 51, 50, 49, 46, 34, 23, 11, 7, 2]}, {'name': 'Tuesday', 'data': [1, 0, 0, 0, 0, 0, 10, 20, 31, 44, 53, 59, 69, 74, 74, 65, 59, 40, 30, 16, 10, 8, 6, 8]}, {'name': 'Wednesday', 'data': [5, 0, 0, 0, 0, 0, 18, 27, 38, 52, 62, 63, 66, 63, 60, 52, 50, 46, 44, 35, 20, 14, 10, 12]}, {'name': 'Thursday', 'data': [9, 0, 0, 0, 0, 0, 10, 15, 26, 39, 52, 60, 69, 72, 72, 68, 62, 51, 45, 38, 29, 21, 19, 16]}, {'name': 'Friday', 'data': [9, 0, 0, 0, 0, 0, 14, 23, 34, 48, 57, 61, 64, 59, 52, 42, 35, 29, 23, 18, 19, 20, 16, 17]}, {'name': 'Saturday', 'data': [12, 0, 0, 0, 0, 0, 8, 8, 16, 21, 30, 30, 34, 34, 34, 26, 28, 26, 25, 19, 21, 17, 14, 13]}, {'name': 'Sunday', 'data': [9, 0, 0, 0, 0, 0, 16, 17, 26, 33, 60, 86, 100, 87, 57, 31, 15, 13, 20, 35, 45, 42, 23, 8]}]","[None, None]",67.0
154,234,Union Sq,ChIJZx8c96NZwokRJklw7SVhKt4,Flatiron Building,40.7410605,-73.9896986,"175 5th Avenue, New York",4.5,13426.0,,,,,['point_of_interest'],,https://maps.google.com/?cid=16008714640967092518,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",other,Flatiron Building is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
155,234,Union Sq,ChIJp32RvaZZwokRfH0Zgzl9mXk,Madison Square Park,40.7421951,-73.98799919999999,"11 Madison Avenue, New York",4.6,19533.0,(212) 520-7600,http://www.madisonsquarepark.org/,"['Monday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200912:00\u202fAM']",,"['park', 'point_of_interest']",+1 212-520-7600,https://maps.google.com/?cid=8762172235992104316,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 06:00 - 00:00, 1: 06:00 - 00:00, 2: 06:00 - 00:00, 3: 06:00 - 00:00, 4: 06:00 - 00:00, 5: 06:00 - 00:00, 6: 06:00 - 00:00",natural,"Madison Square Park is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 10, 18, 26, 35, 48, 60, 75, 85, 90, 91, 85, 76, 64, 51, 38, 27, 18, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 10, 18, 29, 41, 55, 70, 83, 90, 90, 88, 85, 79, 68, 53, 38, 27, 18, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 11, 19, 27, 36, 48, 60, 73, 78, 78, 76, 73, 69, 60, 48, 37, 26, 18, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 10, 18, 25, 34, 44, 57, 68, 75, 76, 76, 75, 69, 59, 47, 35, 26, 18, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 11, 19, 27, 36, 46, 58, 67, 72, 75, 78, 78, 73, 64, 49, 36, 27, 20, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 5, 11, 20, 31, 46, 62, 77, 91, 100, 98, 85, 69, 55, 43, 33, 25, 20, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 2, 4, 10, 18, 30, 44, 57, 68, 77, 81, 79, 70, 57, 43, 31, 22, 15, 0]}]","[60, 60]",74.0
156,234,Union Sq,ChIJR026QqZZwokRgLuHSIZNIKM,Museum of Sex,40.7440291,-73.9872529,"233 5th Avenue, New York",4.3,4644.0,(212) 689-6337,http://www.museumofsex.com/,"['Monday: 1:00\u2009–\u200910:00\u202fPM', 'Tuesday: 1:00\u2009–\u200910:00\u202fPM', 'Wednesday: Closed', 'Thursday: 1:00\u2009–\u200910:00\u202fPM', 'Friday: 1:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20099:00\u202fPM']",2.0,"['museum', 'bar', 'point_of_interest', 'store']",+1 212-689-6337,https://maps.google.com/?cid=11754480266574805888,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,"4: 13:00 - 00:00, 5: 12:00 - 00:00",cultural,Museum of Sex offers a deep dive into cultural heritage and history.,20.0,False,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 40, 46, 50, 46, 45, 43, 40, 30, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 48, 48, 45, 39, 35, 35, 31, 24, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 55, 60, 57, 54, 52, 49, 41, 31, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 60, 63, 62, 57, 55, 59, 60, 55, 41, 24]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 61, 83, 94, 98, 100, 94, 91, 83, 77, 58, 35]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 43, 51, 56, 54, 49, 36, 22, 0, 0, 0]}]","[120, 120]",
157,236,Upper East Side North,ChIJmZ5emqJYwokRuDz79o0coAQ,Solomon R. Guggenheim Museum,40.7829796,-73.9589706,"1071 5th Avenue, New York",4.3,22745.0,(212) 423-3500,https://www.guggenheim.org/,"['Monday: 10:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20095:30\u202fPM']",,"['museum', 'point_of_interest']",+1 212-423-3500,https://maps.google.com/?cid=333297768485043384,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,"0: 10:30 - 17:30, 1: 10:30 - 17:30, 2: 10:30 - 17:30, 3: 10:30 - 17:30, 4: 10:30 - 17:30, 5: 10:30 - 17:30, 6: 10:30 - 17:30",cultural,Solomon R. Guggenheim Museum offers a deep dive into cultural heritage and history.,,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 54, 63, 65, 63, 64, 56, 41, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 49, 56, 57, 55, 51, 41, 28, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 65, 77, 80, 76, 67, 50, 31, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 62, 73, 72, 66, 58, 46, 31, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 65, 78, 80, 75, 66, 51, 33, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 57, 76, 89, 97, 100, 89, 66, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 53, 68, 73, 74, 67, 53, 35, 0, 0, 0, 0, 0, 0]}]","[None, None]",96.0
158,236,Upper East Side North,ChIJ01_9-ZdYwokRL2JrA28GJp8,Neue Galerie New York,40.781264,-73.9603267,"1048 5th Avenue, New York",4.4,2554.0,(212) 628-6200,http://www.neuegalerie.org/,"['Monday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20096:00\u202fPM']",3.0,"['museum', 'art_gallery', 'point_of_interest']",+1 212-628-6200,https://maps.google.com/?cid=11467860575014052399,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,"0: 11:00 - 18:00, 2: 11:00 - 18:00, 3: 11:00 - 18:00, 4: 11:00 - 18:00, 5: 11:00 - 18:00, 6: 11:00 - 18:00",cultural,Neue Galerie New York offers a deep dive into cultural heritage and history.,30.0,False,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 68, 76, 75, 73, 58, 40, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 79, 81, 78, 67, 51, 28, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 81, 92, 88, 79, 70, 54, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 79, 89, 100, 98, 84, 59, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 74, 79, 78, 72, 62, 42, 0, 0, 0, 0, 0, 0]}]","[120, 120]",
159,236,Upper East Side North,ChIJbQ4shqRYwokRY15p4jSHUpo,92NY,40.7829399,-73.95252839999999,"1395 Lexington Avenue, New York",4.1,210.0,(212) 415-5500,https://www.92ny.org/,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,"['gym', 'school', 'health', 'point_of_interest']",+1 212-415-5500,https://maps.google.com/?cid=11120099091137781347,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 00:00 - 23:59, 1: 00:00 - 23:59, 2: 00:00 - 23:59, 3: 00:00 - 23:59, 4: 00:00 - 23:59, 5: 00:00 - 23:59, 6: 00:00 - 23:59",other,92NY is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [8, 7, 7, 9, 7, 14, 24, 36, 46, 56, 63, 66, 68, 68, 67, 66, 71, 81, 90, 95, 82, 57, 31, 15]}, {'name': 'Tuesday', 'data': [6, 4, 3, 6, 3, 10, 23, 38, 55, 62, 65, 68, 67, 66, 62, 66, 75, 88, 93, 89, 74, 52, 32, 15]}, {'name': 'Wednesday', 'data': [4, 0, 0, 0, 9, 14, 24, 37, 59, 73, 80, 80, 76, 69, 65, 63, 64, 76, 89, 100, 96, 73, 47, 28]}, {'name': 'Thursday', 'data': [16, 10, 7, 6, 6, 13, 26, 43, 56, 65, 68, 71, 72, 73, 75, 75, 77, 84, 90, 94, 87, 69, 43, 23]}, {'name': 'Friday', 'data': [10, 5, 4, 3, 7, 13, 25, 43, 62, 81, 93, 94, 88, 75, 67, 62, 62, 64, 66, 63, 50, 35, 24, 17]}, {'name': 'Saturday', 'data': [9, 5, 4, 5, 3, 5, 9, 21, 37, 60, 74, 77, 74, 68, 65, 61, 59, 58, 57, 60, 51, 42, 29, 20]}, {'name': 'Sunday', 'data': [12, 8, 4, 3, 10, 11, 10, 15, 26, 46, 67, 79, 78, 75, 72, 69, 66, 65, 60, 55, 43, 31, 19, 12]}]","[None, None]",40.0
160,237,Upper East Side South,ChIJOb4SHexYwokRYYbVbQIDVzo,Park Avenue Armory,40.76729539999999,-73.9656313,"643 Park Avenue, New York",4.6,1075.0,(212) 616-3930,http://www.armoryonpark.org/,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,"['movie_theater', 'museum', 'point_of_interest']",+1 212-616-3930,https://maps.google.com/?cid=4203832086141175393,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 10:00 - 18:00, 1: 10:00 - 18:00, 2: 10:00 - 18:00, 3: 10:00 - 18:00, 4: 10:00 - 18:00",entertainment,"Park Avenue Armory is a fantastic entertainment venue, perfect for a fun-filled day out.",,True,[],"[None, None]",
161,237,Upper East Side South,ChIJU0MHie1YwokReOT8XBMbxzU,Balto Statue,40.7699742,-73.9710197,"East Drive, New York",4.7,2193.0,(212) 310-6600,https://www.centralparknyc.org/attractions/balto,"['Monday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Tuesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Wednesday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u20091:00\u202fAM']",,['point_of_interest'],+1 212-310-6600,https://maps.google.com/?cid=3875095774354007160,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 06:00 - 01:00, 1: 06:00 - 01:00, 2: 06:00 - 01:00, 3: 06:00 - 01:00, 4: 06:00 - 01:00, 5: 06:00 - 01:00, 6: 06:00 - 01:00",other,Balto Statue is an interesting place worth visiting for its unique offerings.,,True,"[{'name': 'Monday', 'data': [20, 0, 0, 0, 0, 0, 8, 20, 41, 61, 55, 73, 58, 50, 44, 44, 41, 32, 20, 17, 23, 38, 35, 38]}, {'name': 'Tuesday', 'data': [23, 0, 0, 0, 0, 0, 11, 29, 52, 70, 41, 35, 52, 67, 58, 52, 73, 73, 55, 41, 20, 23, 23, 38]}, {'name': 'Wednesday', 'data': [32, 0, 0, 0, 0, 0, 35, 35, 23, 20, 32, 50, 50, 70, 85, 100, 67, 32, 17, 14, 38, 35, 47, 17]}, {'name': 'Thursday', 'data': [11, 0, 0, 0, 0, 0, 8, 20, 20, 44, 50, 67, 64, 52, 32, 32, 58, 41, 20, 5, 11, 32, 50, 79]}, {'name': 'Friday', 'data': [61, 0, 0, 0, 0, 0, 8, 26, 67, 91, 88, 76, 52, 70, 55, 61, 44, 26, 23, 35, 35, 50, 61, 47]}, {'name': 'Saturday', 'data': [55, 0, 0, 0, 0, 0, 35, 44, 32, 14, 5, 14, 38, 55, 61, 61, 44, 26, 23, 26, 20, 26, 23, 50]}, {'name': 'Sunday', 'data': [52, 0, 0, 0, 0, 0, 47, 47, 52, 58, 47, 61, 47, 73, 55, 61, 52, 29, 20, 23, 11, 8, 5, 17]}]","[30, 30]",7.0
162,237,Upper East Side South,ChIJ49l0jdD1wokRolt34tBgxoI,The Arsenal,40.7677306,-73.9712496,"830 5th Avenue, New York",4.4,125.0,(212) 360-8111,https://www.nycgovparks.org/about/history/the-arsenal,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",,['point_of_interest'],+1 212-360-8111,https://maps.google.com/?cid=9423325720588278690,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 08:00 - 17:00, 1: 08:00 - 17:00, 2: 08:00 - 17:00, 3: 08:00 - 17:00, 4: 08:00 - 17:00",other,The Arsenal is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
163,238,Upper West Side North,ChIJkUb6SINYwokR9TTScW254wY,West Side Community Garden,40.78925900000001,-73.9718323,"123 West 89th Street, New York",4.8,333.0,(212) 316-5490,http://www.westsidecommunitygarden.org/,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']",,"['park', 'point_of_interest']",+1 212-316-5490,https://maps.google.com/?cid=496444263653061877,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,"0: 10:00 - 18:00, 1: 10:00 - 18:00, 2: 10:00 - 18:00, 3: 10:00 - 18:00, 4: 10:00 - 18:00, 5: 10:00 - 18:00, 6: 10:00 - 18:00",natural,"West Side Community Garden is a beautiful natural attraction, perfect for enjoying the outdoors.",,True,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 31, 43, 57, 56, 52, 38, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 34, 43, 55, 58, 57, 43, 0, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 27, 31, 33, 33, 29, 26, 0, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 21, 26, 36, 39, 35, 25, 0, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 28, 36, 48, 55, 50, 39, 0, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 49, 66, 76, 79, 70, 53, 0, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 52, 69, 83, 95, 100, 90, 75, 0, 0, 0, 0, 0, 0]}]","[None, None]",61.0
164,238,Upper West Side North,ChIJ_freGd5ZwokRA8G-6MIW5jA,COSTANTINO NIVOLA'S PLAYGROUND,40.7901593,-73.971448,New York,5.0,1.0,,,,,['point_of_interest'],,https://maps.google.com/?cid=3523528784848273667,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",other,COSTANTINO NIVOLA'S PLAYGROUND is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
165,238,Upper West Side North,ChIJJ6r3HAD3wokRyeTTqolcwkM,Symphony Space,40.7942031,-73.972292,"96 St West 96th Street, New York",5.0,2.0,,,,,['point_of_interest'],,https://maps.google.com/?cid=4882566692369327305,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",other,Symphony Space is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
166,243,Washington Heights North,ChIJv7nkAKj2wokRAtQegJS5hJk,Noshwalks,40.8570819,-73.93611899999999,"900 West 190th Street, New York",3.6,5.0,(212) 222-2243,http://www.noshwalks.com/,,,['point_of_interest'],+1 212-222-2243,https://maps.google.com/?cid=11062170632184583170,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"0: 09:00 - 00:00, 1: 09:00 - 00:00, 2: 09:00 - 00:00, 3: 09:00 - 00:00, 4: 09:00 - 00:00, 5: 09:00 - 00:00, 6: 09:00 - 00:00",other,Noshwalks is an interesting place worth visiting for its unique offerings.,,True,[],"[None, None]",
